lat,long,price,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15
47.7314,-122.237,304000,900,7500,900,0,1960,7500
47.5643,-122.275,376000,880,2400,760,120,1180,6300
47.6041,-122.126,425000,1620,7875,1620,0,1890,8400
47.6279,-122.287,1.18E+06,1610,7200,1090,520,3790,7200
47.4648,-122.335,187000,1730,1803,1730,0,1190,7980
47.6624,-122.325,710000,1640,4080,1540,100,1880,4080
47.6729,-122.166,585000,1840,7350,1370,470,1920,8518
47.5417,-122.111,1.40E+06,4700,22326,4700,0,4730,27110
47.6323,-122.192,1.98E+06,4500,44384,3340,1160,2540,26287
47.2949,-122.269,250000,1780,35233,1420,360,1950,17334
47.5689,-122.156,950000,3800,12200,3800,0,3710,14796
47.595,-122.016,725000,2980,16996,2980,0,2980,15438
47.7284,-122.216,505000,2780,6369,1590,1190,2170,7490
47.5335,-122.348,90000,560,4120,560,0,980,4120
47.5631,-122.285,400000,2060,3060,2060,0,1630,3766
47.709,-122.363,407000,1140,7785,1140,0,2080,10620
47.6662,-122.326,651000,1890,4400,1890,0,1620,4080
47.7598,-122.303,485000,2090,7450,1350,740,1740,7644
47.2046,-121.996,460000,3460,13168,3460,0,1500,7670
47.5265,-122.379,369000,1320,6135,880,440,1050,4693
47.5026,-122.465,355000,1240,27042,1000,240,2140,20059
47.5313,-122.28,155000,810,4755,810,0,1180,4755
47.6453,-122.302,1.00E+06,1880,5450,1880,0,2580,5450
47.4395,-122.163,419625,2680,11590,2680,0,2580,8225
47.7601,-122.351,435000,2040,6880,2040,0,1710,7597
47.5157,-122.191,379000,2180,7876,1290,890,1960,7225
47.3844,-122.036,293000,1870,5371,1870,0,2380,4502
47.5473,-122.187,592100,2310,7851,1790,520,2230,7359
47.7372,-122.221,362000,1120,9730,1120,0,2530,8717
47.4916,-122.254,227000,1340,10035,1340,0,2090,10035
47.7664,-122.201,335500,1260,8487,1260,0,1890,13051
47.3492,-121.935,213000,1200,55321,1200,0,1910,54450
47.3692,-122.126,338000,2400,4496,2400,0,1880,4319
47.2979,-122.223,163500,940,7200,940,0,1090,7800
47.5005,-122.267,199988,860,5000,860,0,1130,6000
47.6515,-122.278,1.19E+06,2390,7875,1980,410,3720,9075
47.3828,-122.098,320000,3130,5200,3130,0,3020,5200
47.7218,-122.312,450000,3550,11780,2960,590,2360,8850
47.3502,-122.02,249900,1470,2541,1470,0,1310,2721
47.4572,-122.184,223000,910,9869,910,0,1480,9750
47.4496,-122.209,631000,2630,59586,1470,1160,2230,5715
47.4414,-122.189,350000,1780,10416,1060,720,1780,9975
47.5513,-121.801,279000,1430,39160,900,530,1430,40860
47.4602,-122.171,310000,2730,7344,1510,1220,1730,7700
47.4217,-122.317,185000,900,8000,900,0,1240,8000
47.3948,-122.435,445000,1740,22089,1130,610,2000,24925
47.4084,-122.169,365000,2905,4874,2905,0,2900,5271
47.5008,-122.358,333500,2230,9120,1390,840,1420,8450
47.7575,-122.361,385000,1680,8450,1340,340,1850,8300
47.5716,-122.138,345000,1240,11200,1240,0,1240,11008
47.562,-122.404,1.26E+06,3230,8625,2220,1010,2330,6022
47.5225,-122.04,440000,2560,10400,1280,1280,1740,11050
47.5359,-121.878,444500,2600,4724,2600,0,2400,4724
47.4557,-122.443,340000,1200,11834,1200,0,1670,47462
47.6755,-122.403,680000,1660,6075,1660,0,1810,5400
47.7027,-122.198,420000,1140,8558,1140,0,1490,10530
47.3326,-122.201,438500,3050,10689,3050,0,2697,10925
47.496,-122.317,109500,800,10625,800,0,1130,10625
47.7589,-122.354,461000,1700,7495,1200,500,1650,7495
47.5459,-122.228,968000,2630,9645,2630,0,2690,10439
47.53,-122.347,355000,1960,7705,980,980,1380,4349
47.4502,-122.089,249000,1180,11579,1180,0,1780,22486
47.4368,-122.165,256500,1960,7350,1360,600,1900,7350
47.6377,-122.211,1.81E+06,4250,20441,2490,1760,3620,16304
47.3127,-122.362,269000,1950,8661,1950,0,1950,8800
47.6189,-122.286,1.35E+06,3600,5217,2720,880,2270,5217
47.5402,-122.231,885000,2060,9552,1610,450,2930,11212
47.7244,-122.2,455000,1640,9825,1090,550,1500,9750
47.642,-122.358,980000,2730,4800,2230,500,2190,4200
47.516,-122.375,412500,1530,6300,1530,0,920,6300
47.555,-122,740000,3060,4777,3060,0,3060,4935
47.6395,-122.409,1.30E+06,2860,5658,2130,730,2700,5221
47.6975,-122.34,326000,1030,798,1030,0,1020,1026
47.6041,-122.02,568500,2460,4200,2460,0,2460,4200
47.5127,-122.169,620000,2500,8282,2500,0,2500,8046
47.5317,-122.351,283000,1830,7600,1490,340,1300,4000
47.6688,-122.309,875000,2820,4536,1930,890,2820,4536
47.6747,-122.303,1.31E+06,3750,5000,2440,1310,2170,4590
47.3357,-122.172,289950,2070,6145,2070,0,2070,5297
47.4093,-122.173,252500,1780,7192,1250,530,1870,8500
47.5215,-122.202,376000,2200,6750,1480,720,2710,6750
47.6298,-122.057,635700,3240,13978,1860,1380,3150,12767
47.5879,-121.973,710000,2880,12349,2880,0,3490,11539
47.7166,-122.365,440000,1570,5120,980,590,2420,7200
47.489,-122.181,439000,3180,7904,1810,1370,1950,7800
47.6487,-122.122,455000,1310,12196,1310,0,2970,12196
47.4297,-122.152,225000,910,9612,910,0,1410,9611
47.4511,-122.173,250000,1460,10914,1460,0,1490,8314
47.459,-122.003,585000,3410,34939,2470,940,2450,39045
47.6691,-122.29,685000,2720,4720,1580,1140,1660,4640
47.7566,-122.363,420000,2280,10319,1300,980,2370,8056
47.5918,-122.295,245000,670,1675,670,0,1220,1740
47.4312,-122.196,275000,1480,15000,1480,0,1450,8768
47.2958,-122.368,270000,2330,8000,1390,940,1570,7227
47.6742,-122.303,767250,2170,2500,1710,460,2170,4080
47.4783,-122.338,229000,1760,9900,1760,0,1190,9900
47.5467,-122.359,400000,1240,4000,1240,0,1200,17707
47.5463,-122.397,2.20E+06,5210,35765,4940,270,2590,10250
47.6719,-122.163,665000,2800,17788,1400,1400,1760,18282
47.744,-122.046,500000,2060,44431,2060,0,2160,45657
47.3299,-122.046,355500,2360,19899,2360,0,1860,19998
47.423,-122.155,369000,2370,6557,2370,0,2370,7378
47.7259,-122.29,338500,720,6050,720,0,1480,7280
47.5232,-122.284,256000,950,4000,780,170,1230,4000
47.4856,-121.802,470000,1980,9725,1980,0,2070,9834
47.7175,-122.364,675000,2540,7680,2540,0,2490,7680
47.371,-122.108,369950,2760,7533,1400,1360,2340,7943
47.5339,-121.858,615000,2950,7980,2350,600,2950,7980
47.5502,-122.13,1.20E+06,3640,28531,3640,0,3330,17186
47.6285,-122.303,950000,2150,3503,1870,280,3920,6402
47.627,-122.303,799500,2760,5750,2760,0,2760,5390
47.492,-122.302,187000,840,11600,840,0,1610,9120
47.6295,-122.052,598000,2890,12478,2890,0,2570,11880
47.7712,-122.285,429950,2060,10160,1340,720,2320,11186
47.4611,-122.067,347950,1700,13500,1700,0,1810,14550
47.6652,-122.049,851000,3560,107290,3560,0,3660,89298
47.4873,-122.345,205000,1210,10185,1210,0,1320,10245
47.2917,-122.184,225000,1590,9200,1110,480,1880,9200
47.5847,-122.075,705000,2620,10536,1520,1100,2760,12431
47.5104,-122.154,535000,3190,6178,3190,0,2480,7548
47.1955,-121.987,222500,1450,9044,1450,0,1450,9044
47.5581,-122.363,313500,1270,1282,1000,270,1270,1325
47.7704,-122.196,632000,2730,7521,2730,0,2700,8204
47.7368,-122.295,467000,1840,3432,1840,0,1280,7573
47.3821,-122.171,339000,1970,7210,1380,590,1970,7350
47.5884,-121.991,712000,3200,6699,3200,0,3020,6699
47.7355,-122.231,335000,1060,10050,1060,0,1570,9938
47.558,-122.382,470000,1740,1693,1360,380,1130,1626
47.6591,-122.134,367000,810,7000,810,0,1820,7589
47.5415,-121.884,440500,2460,4399,2460,0,2060,4399
47.4558,-122.171,305000,2100,9288,1050,1050,1600,8550
47.6806,-122.36,635000,1530,5000,1020,510,1530,5000
47.6356,-122.367,1.02E+06,1670,4800,1670,0,2300,4800
47.6962,-122.342,342000,1175,1366,740,435,1710,1255
47.383,-122.168,283000,2130,8800,1270,860,1960,8075
47.2504,-122,430000,2470,50123,1280,1190,2200,54520
47.3303,-122.268,245000,1700,4268,1700,0,1700,4488
47.3446,-122.041,355500,2600,5540,2600,0,2600,5540
47.6837,-122.32,395000,1460,5000,1460,0,1790,4000
47.3585,-122.286,324900,2010,7280,2010,0,1660,7579
47.5848,-122.391,660000,1320,5750,1320,0,1440,5750
47.447,-122.088,570000,3150,20189,3150,0,2920,20612
47.7236,-122.105,552321,1960,8469,1960,0,2040,8189
47.6209,-122.219,1.10E+06,2050,11900,2050,0,2980,11900
47.2739,-122.249,237000,1800,9216,1800,0,1400,10022
47.5322,-122.392,402000,1210,5600,1210,0,1400,5028
47.4612,-121.992,470000,1830,39165,1830,0,2020,36184
47.7362,-122.292,395900,1880,8706,940,940,1880,7200
47.6901,-122.331,442000,860,5535,860,0,1420,4960
47.7102,-122.072,795000,2890,16397,2890,0,3170,16397
47.2575,-122.305,190500,1390,10155,1130,260,1790,10155
47.549,-122.096,808000,3340,7230,3340,0,3230,7529
47.7413,-122.354,500000,2040,6685,2040,0,1890,8253
47.5895,-121.994,775000,3010,15992,3010,0,3330,12333
47.7737,-122.35,300000,2110,8500,1100,1010,2020,8500
47.7737,-122.35,496000,2110,8500,1100,1010,2020,8500
47.3547,-122.003,448000,2510,6853,2510,0,3400,6965
47.5098,-122.474,645000,2770,11884,1570,1200,2310,17097
47.5445,-122.391,464600,1120,5500,1120,0,1490,5500
47.6108,-122.303,590000,1530,2370,1530,0,1310,2370
47.5491,-122.276,399000,1800,3300,1690,110,1570,3902
47.5669,-122.283,305000,1030,6000,1030,0,1510,5000
47.7291,-122.202,478000,1210,6175,1210,0,1520,7475
47.6928,-121.87,598800,1090,32010,1090,0,1870,25346
47.7709,-122.294,430000,1790,7203,1110,680,2270,9000
47.5499,-122.274,433000,1550,5053,1180,370,1450,5639
47.4556,-122.087,420000,2400,20000,1170,1230,1690,20000
47.4421,-122.444,585000,2470,131790,2470,0,1470,92747
47.4627,-122.19,255000,1170,7395,1170,0,1430,7920
47.4794,-122.078,305000,1120,10125,1120,0,1120,8820
47.6945,-122.368,396000,1040,4420,1040,0,1310,4920
47.3061,-122.349,347500,2460,7350,2460,0,2390,8568
47.5699,-122.092,900000,3690,11468,3690,0,3370,10751
47.739,-122.048,425000,1960,43332,1400,560,2010,44431
47.5015,-121.773,429000,1920,15124,1920,0,1920,16477
47.6478,-122.396,540000,1670,3135,1220,450,1630,1596
47.5644,-121.898,324950,1340,9750,890,450,1460,12900
47.638,-122.306,1.05E+06,2610,3357,1980,630,1940,3357
47.3424,-122.308,221000,1540,7200,1260,280,1540,8416
47.7216,-122.289,405000,1640,7201,1640,0,1750,7201
47.6201,-122.222,1.15E+06,2100,15120,2100,0,3070,16078
47.6396,-122.112,588000,1930,7245,1510,420,1880,7245
47.2671,-122.233,234950,1430,10850,1430,0,1610,8015
47.5782,-122.292,580000,2430,4995,1730,700,2240,5000
47.5486,-122.189,637000,2460,7240,1840,620,2530,7885
47.6516,-122.409,704000,2490,6973,1490,1000,1780,5612
47.4885,-122.298,210000,880,9750,880,0,1220,9406
47.6789,-122.363,772000,2110,3750,2110,0,1700,5000
47.6885,-122.381,763000,1850,4388,1850,0,1410,4107
47.3722,-122.185,213500,2060,7713,2060,0,1780,7713
47.7689,-122.315,255000,1360,9367,680,680,1360,7543
47.6976,-122.166,423500,2000,10490,1430,570,1530,7659
47.7617,-122.378,520000,1810,18483,1810,0,2920,20279
47.5791,-122.048,550000,2230,14400,1460,770,2200,13280
47.5705,-122.406,795000,1820,7517,1820,0,2540,8035
47.7738,-122.158,495000,2740,2811,2240,500,2740,3596
47.434,-122.109,455000,2710,6558,2710,0,2710,7635
47.3897,-122.236,85000,910,9753,910,0,1160,7405
47.4836,-122.214,239000,1980,10585,1980,0,1360,7810
47.329,-122.343,184900,1040,10080,1040,0,1000,8736
47.4437,-122.124,386000,2810,8560,1610,1200,2400,7600
47.7695,-122.35,415000,2000,5962,2000,0,1790,10500
47.535,-122.289,387000,1530,6372,1210,320,1960,6426
47.6285,-122.304,2.14E+06,5110,7128,5110,0,4110,6480
47.4255,-122.338,685000,3133,16197,2533,600,3090,15588
47.4969,-122.33,340000,2020,32710,1070,950,1340,17700
47.5547,-122.272,422000,750,4000,750,0,1120,5038
47.7433,-122.196,442000,1980,39932,1980,0,2610,12769
47.5095,-122.331,280000,1200,6250,920,280,1280,9375
47.693,-122.202,1.15E+06,3580,8921,3580,0,2710,9308
47.1956,-121.985,279000,2010,11618,2010,0,1550,9354
47.6624,-122.349,569000,1730,3884,1060,670,1360,3563
47.6151,-122.107,1.36E+06,5960,13703,4770,1190,2810,17320
47.39,-122.236,209950,860,5080,860,0,1250,6477
47.7153,-122.361,468000,1370,7697,1370,0,1370,7697
47.3959,-122.309,237100,1360,9603,1360,0,2240,10605
47.2634,-122.312,336000,2530,8169,2530,0,2220,8013
47.593,-122.293,500000,1680,3813,1680,0,2540,3996
47.4447,-122.188,290000,1580,6860,1580,0,1580,7050
47.7011,-122.392,1.19E+06,3890,8342,2840,1050,2870,8342
47.5297,-122.381,365000,1600,4168,1600,0,1190,4168
47.3156,-122.128,146300,1200,9668,1200,0,1200,9800
47.5938,-122.154,554000,1760,10780,1760,0,2090,10780
47.725,-122.2,424000,1670,7700,1170,500,1500,7875
47.5524,-122.078,1.35E+06,4640,9827,3210,1430,3810,8207
47.6868,-122.285,508500,1800,6750,1800,0,1420,5900
47.3639,-122.08,244500,1210,8864,1210,0,1510,8062
47.4336,-122.195,206000,1280,1566,1280,0,1460,1845
47.7053,-122.374,643500,1650,7104,1650,0,1730,7104
47.7358,-122.342,372500,1590,10523,1590,0,1610,8568
47.6735,-122.362,630000,1900,5000,1720,180,1770,5000
47.5472,-121.994,418000,1500,3608,1500,0,2080,2686
47.3803,-122.184,425000,2689,6688,2689,0,2665,5700
47.5398,-121.997,800000,3250,5500,3250,0,3920,6000
47.4745,-122.295,208000,960,13438,960,0,1630,11656
47.5779,-122.044,476000,1650,9600,1650,0,2040,12220
47.2779,-122.347,277500,1690,5171,1690,0,2550,5025
47.4734,-121.999,478000,2790,36585,1410,1380,1900,45302
47.6154,-122.291,890000,2310,4020,2310,0,2270,3750
47.651,-122.384,450000,1790,1288,1390,400,1560,1426
47.3266,-122.334,205000,1230,8750,1230,0,1230,8750
47.6884,-122.322,665000,1620,2640,1620,0,1470,4080
47.7456,-122.351,518000,2440,12051,1440,1000,2030,8006
47.7019,-122.171,465000,2100,7350,2100,0,1780,7350
47.3355,-122.168,330000,3040,7232,3040,0,2760,6926
47.5139,-122.189,449400,2490,5064,2490,0,2470,5064
47.7185,-122.024,829000,2690,10443,2690,0,1440,4185
47.7108,-122.239,450000,2190,9752,2190,0,2040,9964
47.4806,-122.163,310000,1490,9120,1490,0,1340,8040
47.7221,-122.12,615000,2530,45234,2530,0,3110,35617
47.6798,-122.352,605000,2060,4040,1120,940,1500,4000
47.4635,-121.991,437500,1970,35100,1970,0,2340,35100
47.6902,-122.388,545000,1400,4000,1400,0,1050,4330
47.7213,-122.12,770000,3680,35617,2390,1290,3570,35633
47.6373,-122.105,600000,3000,13899,3000,0,2270,10763
47.6741,-122.354,560000,1440,5000,1440,0,1850,4500
47.7615,-122.084,1.92E+06,7730,230868,6660,1070,2660,39292
47.687,-122.378,457000,1170,3348,1170,0,1590,4219
47.6926,-122.363,585000,1770,8640,1520,250,1060,4804
47.5397,-122.054,560000,1860,13374,1860,0,1960,9797
47.5686,-122.389,345000,770,3008,770,0,1550,4563
47.557,-122.295,550000,3820,17745,2440,1380,2520,9640
47.3555,-122.003,589950,3190,8195,3190,0,3400,7607
47.5009,-122.143,327000,1320,13200,1320,0,1730,13200
47.373,-122.464,800000,1730,31491,1730,0,1400,12410
47.6927,-121.901,150000,1010,25000,1010,0,2020,101494
47.6713,-122.383,425000,1140,1182,1140,0,1290,1189
47.7151,-122.211,350000,860,7030,860,0,1360,7500
47.4451,-121.763,273000,1540,10545,1540,0,1540,10000
47.5651,-122.221,750000,2160,9525,1080,1080,2780,9525
47.4215,-122.203,240000,1450,9477,1450,0,1460,9477
47.3123,-122.389,400000,1830,9620,1830,0,1990,8280
47.29,-122.368,230000,1630,6625,980,650,1440,7145
47.4124,-122.204,372000,2500,8215,2500,0,2360,7801
47.7325,-122.337,459500,1470,4950,1030,440,1100,5250
47.5255,-122.173,582000,2380,19860,2380,0,2450,10220
47.7216,-122.219,465000,2170,7700,1420,750,1710,7770
47.435,-122.16,386000,2120,7560,2120,0,2660,7700
47.6179,-122.141,546000,1530,3464,1530,0,1530,3446
47.3073,-122.272,278000,2710,9088,2060,650,1690,10454
47.5336,-121.855,540000,2860,8935,2860,0,2650,6167
47.5204,-121.829,529000,2800,90169,2800,0,1600,27194
47.7055,-122.372,554000,1120,7104,1120,0,1370,7104
47.3404,-122.28,210000,1730,7210,1430,300,1820,7210
47.3759,-122.238,225000,1010,5408,1010,0,980,7800
47.6262,-122.045,561600,2350,6624,2350,0,2590,11240
47.303,-122.221,300000,2860,5682,2860,0,1390,5956
47.6434,-122.409,1.65E+06,4285,9567,3485,800,2960,6902
47.6051,-122.053,1.02E+06,4060,19290,4060,0,4020,13250
47.2958,-122.285,150000,1310,9612,960,350,1310,9812
47.5468,-122.386,400950,2320,6250,1400,920,1420,6250
47.6475,-122.07,620000,2210,8101,2210,0,2330,8842
47.4333,-122.347,449000,2090,14141,1680,410,1990,12920
47.6818,-122.311,630000,2240,4025,1250,990,1380,3500
47.7475,-122.342,336000,1180,7200,1180,0,1180,7200
47.3384,-122.164,299950,1560,31299,1560,0,2460,44907
47.765,-122.335,352500,1970,7451,1350,620,1980,7510
47.484,-122.211,150000,840,12750,840,0,1480,6969
47.484,-122.211,175000,840,12750,840,0,1480,6969
47.3066,-122.394,305000,1830,10873,1830,0,2490,8976
47.6646,-122.208,2.57E+06,4475,20424,2659,1816,4340,5250
47.6858,-122.385,607500,1800,4700,1200,600,1580,4700
47.6959,-122.365,505000,1250,5040,950,300,1290,5040
47.4118,-122.314,280500,2440,10179,1220,1220,1650,9711
47.4602,-122.152,610000,2910,12283,2910,0,2680,22499
47.3809,-122.098,381000,3060,6895,3060,0,2590,6895
47.7466,-122.076,482000,2230,9600,1320,910,2080,9760
47.7279,-122.192,379950,1270,6900,1270,0,1480,7280
47.6218,-122.237,2.50E+06,4300,19844,4300,0,3070,19845
47.6365,-121.972,425000,1580,39189,1180,400,1580,29649
47.6555,-122.042,580000,2570,36465,2570,0,2390,41454
47.6021,-122.202,605000,860,6510,860,0,1740,10800
47.5472,-122.372,194000,820,1060,760,60,1770,1853
47.6364,-122.03,546200,2090,8579,2090,0,1850,8843
47.5569,-122.225,1.40E+06,3560,16782,2560,1000,3100,18047
47.4913,-122.143,315000,1860,9629,1240,620,1940,9629
47.5751,-122.393,465000,900,8690,900,0,1000,6150
47.3537,-121.939,330000,1160,32251,580,580,1160,33656
47.6859,-122.109,795000,3100,7501,3100,0,3140,8672
47.4576,-122.16,265000,2300,9100,1280,1020,1640,9100
47.6952,-122.402,1.30E+06,3110,11857,2040,1070,3110,11570
47.4952,-122.34,126500,1130,12212,1130,0,1190,9240
47.7036,-122.125,760000,2920,7901,2920,0,3020,7900
47.6193,-122.304,540000,1230,1569,1050,180,1100,1230
47.7762,-122.257,446000,2190,12687,1370,820,2280,10784
47.7654,-121.48,170000,850,5600,850,0,900,12250
47.7236,-122.174,379000,1500,7420,1000,500,1840,7272
47.6684,-122.309,1.40E+06,4620,5508,3870,750,2710,4320
47.5979,-121.974,800000,3150,7035,3150,0,3200,7035
47.3427,-122.087,260000,1300,10139,1300,0,1260,10139
47.5735,-122.208,820000,3160,8000,1580,1580,2440,8079
47.2853,-122.008,449950,2070,96703,2070,0,1820,117612
47.7184,-122.226,392000,1790,7125,1220,570,2040,7950
47.5997,-122.016,465000,1650,4636,1650,0,1650,4504
47.6958,-122.12,449950,2070,7312,1230,840,1770,7668
47.6931,-122.352,520000,1580,8841,1180,400,1580,7512
47.6219,-122.109,546800,2170,10000,1420,750,2390,11000
47.6381,-122.205,825000,2220,11925,1560,660,2500,11377
47.743,-122.328,337000,1440,11364,1440,0,1950,9390
47.7003,-122.362,333000,720,6686,720,0,1200,6686
47.5788,-122.41,380000,1120,780,760,360,1120,1322
47.2674,-122.306,280000,1970,8426,1970,0,1970,9197
47.1948,-121.999,202000,1420,9081,1420,0,1090,8410
47.5973,-122.034,585000,2250,4119,2250,0,2290,3115
47.4841,-122.19,435000,2630,9663,1330,1300,1900,8894
47.6779,-122.075,1.20E+06,4740,172497,4740,0,2120,49658
47.5939,-122.302,364000,1280,2574,1280,0,1250,3960
47.7,-122.299,300000,1260,8280,1260,0,2100,8280
47.7196,-122.022,558000,1930,4601,1930,0,1670,4500
47.4759,-122.212,199950,1048,4800,1048,0,950,4800
47.5484,-122.172,515000,1640,8400,1640,0,2110,8400
47.5382,-122.391,590000,2380,4950,2380,0,1370,5120
47.613,-122.167,813500,2530,15520,2220,310,2500,13300
47.6934,-122.161,725000,2700,25870,2700,0,1540,20720
47.631,-122.061,490000,2330,3600,2330,0,2050,4275
47.1927,-122.011,277000,2160,9612,2160,0,1970,9247
47.3458,-121.948,325000,1470,70800,1470,0,1810,72337
47.6883,-122.168,649800,2280,9827,2280,0,1660,9827
47.6029,-122.307,425000,1280,3200,1280,0,1320,1676
47.6926,-122.365,460000,850,4650,850,0,980,4700
47.6217,-122.021,750000,4610,81935,4610,0,2900,43500
47.7708,-122.362,469000,2690,11745,1790,900,2670,7905
47.6823,-122.371,566000,2440,5000,1340,1100,2170,5000
47.4938,-122.161,407500,1930,10460,1930,0,2290,8228
47.7171,-122.307,353500,800,8775,800,0,1470,8976
47.4749,-122.092,524000,2430,73151,2430,0,2800,39250
47.3125,-121.998,264950,1990,9656,1990,0,1500,9656
47.739,-122.203,547500,2550,10355,2550,0,2550,10084
47.3504,-122.035,264500,1370,7087,1370,0,1400,6600
47.5866,-122.118,507500,2020,8118,1020,1000,1670,8118
47.5812,-122.403,560000,1560,2198,1180,380,1550,1467
47.7239,-122.092,995000,5610,22529,4090,1520,3860,24751
47.6056,-122.311,835000,3560,5120,3560,0,2130,5120
47.5658,-122.318,440000,2120,6290,1220,900,1620,5400
47.642,-122.405,1.02E+06,2920,5629,1460,1460,2380,5000
47.5094,-122.244,300000,1340,7788,1340,0,2550,7788
47.6941,-122.365,125000,1230,4800,1230,0,1230,4800
47.5543,-122.268,986000,2840,5900,1920,920,1300,4900
47.5107,-122.257,315000,2080,5650,1680,400,1270,5650
47.3968,-122.171,320000,2070,7007,2070,0,2130,8100
47.5229,-122.152,972000,4010,13797,4010,0,3980,12120
47.5419,-122.214,760000,2190,10000,1540,650,2880,11782
47.4738,-122.264,265000,1730,7264,1730,0,1500,12104
47.5318,-122.379,355000,1250,4558,1250,0,1180,4494
47.5435,-122.359,300000,1300,20812,1300,0,1210,17340
47.7334,-122.168,474950,2080,8347,1460,620,1840,7713
47.698,-121.92,470000,2180,17180,2180,0,1880,14043
47.6576,-122.186,437500,1630,16393,1630,0,1880,23497
47.6808,-122.38,520000,1840,3825,1040,800,1290,5100
47.4224,-122.293,237600,1370,11584,1370,0,1330,8012
47.3793,-122.321,162950,950,2784,950,0,1080,3899
47.5247,-121.926,457000,1690,6375,1690,0,1270,7774
47.5574,-122.149,635000,1780,11000,1210,570,2310,9700
47.5683,-122.283,735000,2840,4120,2060,780,1840,5871
47.7056,-122.223,910000,2000,5150,2000,0,2510,6800
47.548,-122.375,346500,1570,2048,1290,280,1570,2006
47.6222,-122.034,655000,2370,9517,1630,740,2440,9035
47.5659,-121.863,425000,1610,144619,1610,0,2220,144619
47.2921,-122.215,137000,1300,10125,1300,0,1300,10125
47.7378,-122.218,557500,2620,11056,2620,0,2560,8688
47.3397,-121.918,415000,3060,48787,3060,0,2090,48787
47.6134,-122.152,830000,2780,10192,2780,0,2740,9900
47.7711,-122.048,949000,4270,85643,4270,0,3760,51170
47.6826,-122.096,420000,1310,3963,1310,0,1010,3363
47.7235,-122.326,353000,1100,7500,1100,0,1920,7149
47.7192,-121.932,560000,1480,383328,1480,0,1480,67082
47.6697,-122.392,445700,1270,1180,1270,0,1320,1180
47.5441,-122.273,226000,1270,6459,1270,0,1300,4100
47.5398,-122.178,358000,890,9870,890,0,1270,9861
47.5718,-122.136,501000,1480,8667,740,740,1600,10644
47.7731,-122.282,609000,3240,23870,1840,1400,2290,13340
47.3017,-122.127,734950,4280,47179,3050,1230,2820,43401
47.6205,-122.148,725000,3210,12000,1830,1380,2450,12000
47.734,-122.174,350500,1870,7200,1390,480,1830,7876
47.6236,-122.299,610000,3990,3839,1990,2000,2090,5000
47.6723,-122.266,605125,1160,5029,910,250,1220,5029
47.6214,-122.227,1.39E+06,2940,20384,2940,0,3410,19910
47.6486,-122.035,550000,1850,37264,1850,0,2390,36036
47.5426,-122.388,335000,1060,1202,760,300,1060,1493
47.7304,-122.231,397000,1100,9165,1100,0,1510,8500
47.314,-122,240000,1190,10299,1190,0,1700,9849
47.3463,-122.308,240000,1030,11118,1030,0,1300,7920
47.7354,-122.219,262500,1140,14373,1140,0,2140,9860
47.6756,-122.348,440000,2260,5300,1200,1060,1950,5000
47.7093,-121.364,160000,1140,3240,1140,0,1140,4700
47.6251,-122.3,427000,1860,4736,1860,0,1800,4000
47.6818,-122.023,920000,4080,10666,4080,0,3920,8154
47.6285,-122.362,2.30E+06,3280,7100,2180,1100,3240,6674
47.7568,-122.05,480000,2870,35757,2870,0,2700,41221
47.6331,-122.094,615000,2300,11700,1960,340,2840,12000
47.645,-122.386,736500,2230,4800,1290,940,1650,5040
47.5901,-122.388,542500,1920,1649,1600,320,1650,3053
47.4927,-122.172,191000,700,5000,700,0,1040,5200
47.6315,-122.028,730000,2740,11975,2740,0,2310,9068
47.6127,-122.286,1.23E+06,3440,5000,3440,0,2822,5000
47.3721,-122.159,129000,650,15364,650,0,1630,7952
47.468,-122.163,284000,1500,10018,1500,0,1500,10937
47.6298,-122.022,645000,2490,5978,2490,0,2710,6629
47.3103,-122.366,218000,1330,7600,1330,0,1500,7776
47.7082,-122.221,675000,3190,6875,2120,1070,2550,6875
47.6855,-122.321,575000,1590,2910,1110,480,1590,3880
47.7339,-122.339,225000,830,5720,830,0,1150,5250
47.6882,-122.171,626000,1810,5107,1810,0,1760,5454
47.4714,-122.273,499950,2910,20067,2910,0,1730,21420
47.7516,-122.294,405000,2180,13529,1090,1090,2000,13529
47.3161,-122.182,152500,1090,3523,1090,0,1030,3200
47.4111,-122.2,325000,2160,6825,2160,0,2020,7035
47.688,-122.168,475300,2110,10005,1110,1000,1360,9827
47.5251,-122.37,485000,2180,7318,1210,970,2140,7560
47.614,-122.294,720000,2100,2200,1500,600,1750,4400
47.7183,-122.353,465000,1410,6886,1410,0,1410,6561
47.695,-122.301,489000,1020,9072,920,100,1620,7930
47.6297,-122.216,3.10E+06,5090,23669,5090,0,3830,22605
47.3951,-122.172,288000,2090,7500,1280,810,1800,7350
47.1981,-122.003,225000,1350,9793,1350,0,1690,8080
47.4909,-122.363,499000,2650,11774,2240,410,2650,10120
47.4658,-122.007,632000,3520,36558,2100,1420,3000,36558
47.6365,-122.108,580000,2040,4627,2040,0,2230,4500
47.6065,-122.291,730000,2340,5000,2100,240,2320,5500
47.4192,-122.202,325000,1770,7799,1770,0,1770,7778
47.5368,-122.173,421000,1100,8662,1100,0,1100,9240
47.4915,-122.155,316000,1490,4078,1490,0,1310,2767
47.6774,-122.361,415000,1460,4200,880,580,1540,4200
47.6824,-122.036,401000,1350,2839,1350,0,1650,3093
